investor_id,age,gender,city_tier,income_bracket,occupation,education,primary_platform,years_investing,financial_literacy_score,self_reported_risk_appetite,monthly_savings_inr,total_portfolio_value_inr,has_aa_consent,direct_equity_inr,mutual_funds_inr,epf_inr,nps_inr,gold_physical_inr,gold_digital_inr,fixed_deposits_inr,ppf_inr,real_estate_estimate_inr,total_tracked_wealth_inr,total_estimated_wealth_inr,pct_wealth_on_single_platform,wealth_fragmentation_score,num_mutual_funds,num_direct_stocks,num_total_instruments,perceived_diversification_score,actual_diversification_score,diversification_gap,unique_underlying_stocks_in_mf,top15_stocks_cover_pct_of_mf,top_sector,top_sector_concentration_pct,top3_instruments_weight_pct,herfindahl_index,overlap_risk_flag,high_concentration_flag,knows_what_var_is,knows_sharpe_ratio,checks_portfolio_correlation,checks_sector_concentration,uses_stop_loss,simulates_before_trading,tracks_all_assets_in_one_place,risk_awareness_score_out_of_10,total_loss_last_18mo_inr,main_pain_point,would_use_parakh_simulator,willingness_to_pay_monthly_inr,preferred_channel,heard_of_account_aggregator,equity_to_total_wealth_pct,epf_gold_fd_share_pct,risk_loss_ratio,parakh_need_score
INV0344,37,Female,Tier 2,10L-20L,Salaried-Private,10th Pass,Groww,3,3,Moderate,15318,357543,0,182198,175345,507830,225000,0,0,1985896,225000,0,3301269,3301269,10.8,6,10,3,13,10.0,1.2,8.8,91,65.5,Diversified,52.0,85.2,0.320476,1,1,1,0,0,0,0,0,0,1.5,2263,No idea what will happen if a stock falls,0,0,Mobile App,0,10.8,89.2,0.63,7.86
INV0345,36,Male,Tier 2,20L-50L,Freelancer,Graduate,Zerodha,5,8,Moderate,20156,2585511,0,672127,1913384,0,0,284853,0,0,875000,10199539,3460511,13944903,18.5,5,4,3,7,5.5,1.0,4.5,20,61.6,Diversified,55.6,92.7,0.482987,0,1,1,1,0,0,1,0,0,4.0,3998,Lost money following social media tips,0,0,Mobile App,0,18.5,81.5,0.15,5.18
INV0346,43,Male,Tier 2,6L-10L,Self-Employed,Graduate,Upstox,3,5,Conservative,11308,359819,0,96426,263393,0,0,0,76118,830755,120000,0,1386692,1386692,25.9,5,4,2,6,5.0,2.5,2.5,33,68.7,Diversified,70.0,68.1,0.21281,1,1,0,1,0,1,0,0,0,3.0,18448,Don't know if I'm really diversified,1,237,Mobile App,1,25.9,74.1,5.13,4.82
INV0347,43,Male,Tier 1,3L-6L,Self-Employed,12th Pass,Groww,3,3,Conservative,6203,220405,1,99452,120953,0,0,365789,97711,0,67500,10311014,385616,11062419,2.0,6,3,5,8,5.5,3.5,2.0,20,56.9,Diversified,47.3,73.1,0.20337,0,1,0,0,0,0,0,0,1,1.0,1165,Lost money following social media tips,0,0,Mobile App,1,2.0,98.0,0.53,5.65
INV0348,24,Other,Tier 1,3L-6L,Salaried-Private,Post-Graduate,Groww,2,6,Aggressive,5921,148891,0,83499,65392,94469,0,0,55907,0,0,0,299267,299267,49.8,4,7,12,19,10.0,3.8,6.2,58,67.6,Diversified,47.6,47.4,0.119835,1,0,0,1,1,0,0,0,0,3.5,18147,Don't know if I'm really diversified,1,108,Mobile App,0,49.8,50.2,12.19,5.64
INV0349,36,Male,Tier 3,20L-50L,Self-Employed,Graduate,Zerodha,1,6,Moderate,43370,303712,0,113112,190600,0,0,0,0,2618317,0,0,2922029,2922029,10.4,3,5,7,12,8.5,2.6,5.9,16,75.1,Diversified,60.4,55.0,0.158642,1,1,1,1,0,0,0,0,0,3.0,5126,Lost money following social media tips,1,395,Web,0,10.4,89.6,1.69,5.41
INV0350,43,Male,Tier 1,10L-20L,Salaried-Private,Graduate,Groww,8,8,Moderate,22236,1563699,1,718496,845203,1520118,0,96135,0,0,600000,0,3683817,3779952,41.4,5,4,7,11,7.5,3.7,3.8,30,56.4,Diversified,52.4,59.9,0.157583,0,1,1,1,1,1,1,0,1,8.5,5680,Don't know if I'm really diversified,1,232,Mobile App,1,41.4,58.6,0.36,3.35
INV0351,39,Male,Tier 3,6L-10L,Self-Employed,Graduate,Groww,2,7,Aggressive,15068,801474,0,308160,493314,0,0,315976,0,623084,80000,0,1504558,1820534,44.0,5,7,12,19,10.0,2.4,7.6,64,81.1,Diversified,55.6,60.4,0.168091,1,1,1,1,1,0,0,0,0,5.0,3954,Don't understand how macros affect my stocks,0,0,Web,1,44.0,56.0,0.49,5.91
INV0352,52,Female,Tier 2,20L-50L,Freelancer,Post-Graduate,Zerodha,4,8,Aggressive,42857,2090571,1,989164,1101407,0,0,0,0,0,0,0,2090571,2090571,100.0,2,2,13,15,8.5,1.3,7.2,15,80.6,Diversified,49.4,66.7,0.234226,1,1,1,1,1,1,0,1,1,9.0,28894,Panic during market crashes,1,603,Mobile App,1,100.0,0.0,1.38,3.47
INV0353,44,Male,Tier 2,20L-50L,Self-Employed,Post-Graduate,5paisa,7,6,Moderate,38541,2253648,1,1094541,1159107,0,0,0,0,3064926,1225000,0,6543574,6543574,34.4,4,4,6,10,7.0,3.6,3.4,22,56.4,Diversified,55.6,64.4,0.172734,0,1,0,1,1,0,1,0,1,5.5,2690,Can't track all investments in one place,0,0,Web,1,34.4,65.6,0.12,3.96
INV0354,29,Female,Tier 2,10L-20L,Business Owner,12th Pass,Zerodha,5,4,Conservative,20453,909364,1,367458,541906,0,0,211474,33884,0,375000,0,1318248,1529722,59.4,5,6,3,9,7.5,2.0,5.5,61,83.9,Diversified,59.3,57.6,0.15642,1,1,0,0,0,1,0,0,1,2.5,5631,Don't know if I'm really diversified,1,367,Mobile App,1,59.4,40.6,0.62,6.05
INV0355,25,Male,Tier 2,10L-20L,Self-Employed,Post-Graduate,Groww,3,6,Aggressive,25186,1536466,1,814913,721553,0,225000,67836,0,2635211,225000,0,4621677,4689513,32.8,6,2,10,12,7.0,2.2,4.8,15,62.1,Diversified,44.9,75.9,0.259548,0,1,0,1,0,1,0,0,1,4.0,4598,Don't know if I'm really diversified,0,0,Mobile App,1,32.8,67.2,0.3,5.58
INV0356,44,Male,Tier 3,6L-10L,Salaried-Private,Graduate,Groww,2,6,Moderate,16236,848978,1,401070,447908,228606,0,94156,0,0,80000,8989416,1157584,10241156,8.3,6,8,10,18,10.0,2.8,7.2,75,78.5,Diversified,59.2,47.4,0.122598,1,0,0,1,1,0,0,0,1,4.5,58196,Don't know if I'm really diversified,1,223,Web,1,8.3,91.7,6.85,6.24
INV0357,23,Male,Tier 3,6L-10L,Freelancer,Post-Graduate,Upstox,3,4,Moderate,10115,343902,0,117600,226302,0,0,270369,51472,982759,0,0,1378133,1648502,20.9,5,7,11,18,10.0,3.9,6.1,59,61.4,Diversified,63.7,51.4,0.13208,0,0,0,0,0,1,0,0,0,1.5,0,Lost money following social media tips,1,192,Mobile App,0,20.9,79.1,0.0,6.61
INV0358,42,Male,Tier 2,10L-20L,Salaried-Private,Post-Graduate,Zerodha,5,10,Conservative,22544,895221,0,347682,547539,806947,0,484463,0,630374,0,14356091,2332542,17173096,5.2,6,7,1,8,7.5,2.2,5.3,39,63.7,Diversified,68.1,81.1,0.272753,0,1,1,1,1,0,1,0,0,6.0,0,No idea what will happen if a stock falls,1,253,Mobile App,0,5.2,94.8,0.0,5.06
INV0359,57,Male,Tier 1,20L-50L,Self-Employed,Post-Graduate,Angel One,3,7,Moderate,48806,1466849,0,506966,959883,0,0,267227,0,0,525000,3215517,1991849,5474593,26.8,5,8,4,12,10.0,2.8,7.2,76,77.4,Diversified,59.9,50.8,0.12884,1,0,1,1,1,1,1,0,0,7.5,30548,No idea what will happen if a stock falls,1,942,Mobile App,1,26.8,73.2,2.08,4.89
INV0360,41,Male,Tier 2,10L-20L,Salaried-Private,Post-Graduate,Upstox,3,7,Moderate,16540,361562,1,112856,248706,642352,0,0,0,1922220,0,6222856,2926134,9148990,4.0,5,7,6,13,10.0,2.0,8.0,37,84.3,Diversified,62.0,60.5,0.163381,1,1,1,1,1,1,0,0,1,7.5,61735,No idea what will happen if a stock falls,0,0,Mobile App,1,4.0,96.0,17.07,5.18
INV0361,36,Female,Tier 3,10L-20L,Salaried-Private,12th Pass,Angel One,5,6,Moderate,22112,940351,1,578010,362341,894421,0,0,9648,0,0,0,1844420,1844420,51.0,4,9,10,19,10.0,4.4,5.6,58,66.9,Diversified,40.0,33.6,0.080001,1,0,0,1,0,1,1,0,1,5.0,1969,Can't track all investments in one place,1,301,Mobile App,1,51.0,49.0,0.21,4.91
INV0362,44,Male,Tier 1,10L-20L,Salaried-Private,Post-Graduate,Groww,1,8,Conservative,13938,207409,0,125832,81577,206051,0,235264,0,2109832,75000,0,2598292,2833556,7.3,6,7,4,11,9.0,3.2,5.8,68,62.6,Diversified,41.5,61.6,0.169409,0,1,1,1,0,1,0,0,0,4.5,269,Lost money following social media tips,1,298,Mobile App,0,7.3,92.7,0.13,5.75
INV0363,38,Male,Tier 2,3L-6L,Salaried-Private,10th Pass,Upstox,3,5,Aggressive,3346,102057,0,43970,58087,176423,67500,417400,0,346777,67500,0,760257,1177657,8.7,7,6,11,17,10.0,4.2,5.8,55,57.8,Diversified,60.2,51.3,0.12791,0,0,0,0,1,0,0,0,0,2.0,24943,Don't know if I'm really diversified,1,108,Mobile App,0,8.7,91.3,24.44,6.93
INV0364,40,Male,Tier 2,10L-20L,Salaried-Govt,Graduate,Groww,2,6,Conservative,24017,823547,1,277041,546506,305564,0,369673,0,0,0,12318708,1129111,13817492,6.0,5,5,4,9,7.0,3.3,3.7,54,71.0,Diversified,60.4,50.2,0.138124,1,0,0,1,0,0,0,0,1,2.5,16556,Can't track all investments in one place,1,327,Mobile App,1,6.0,94.0,2.01,5.42
INV0365,57,Male,Tier 2,50L+,Self-Employed,Graduate,HDFC Securities,1,5,Moderate,81362,876282,0,411579,464703,0,0,130712,6605,5314983,0,0,6197870,6328582,13.8,5,9,4,13,10.0,3.3,6.7,70,69.8,Diversified,44.1,44.1,0.111273,1,0,0,0,0,1,0,0,0,1.5,9026,Don't understand how macros affect my stocks,0,0,Mobile App,0,13.8,86.2,1.03,6.82
INV0366,36,Male,Tier 1,20L-50L,Salaried-Private,Graduate,Upstox,2,5,Aggressive,47275,2404517,0,758517,1646000,675644,0,496176,0,6062520,0,0,9142681,9638857,24.9,5,3,16,19,10.0,3.1,6.9,24,56.7,Diversified,67.3,71.6,0.211231,0,1,0,1,1,1,0,0,0,5.0,32467,No idea what will happen if a stock falls,0,0,Mobile App,0,24.9,75.1,1.35,5.66
INV0367,59,Male,Tier 2,<3L,Retired,Graduate,Zerodha,1,5,Moderate,2986,74132,0,39151,34981,0,0,0,0,0,0,0,74132,74132,100.0,2,7,4,11,9.0,1.7,7.3,66,68.3,Diversified,46.3,67.7,0.233499,1,1,0,0,1,0,0,0,0,2.0,0,Can't track all investments in one place,0,0,Web,1,100.0,0.0,0.0,5.95
INV0368,55,Male,Tier 3,3L-6L,Salaried-Govt,Graduate,Groww,3,5,Moderate,4535,250597,0,116285,134312,136167,0,56413,19668,228813,0,5632697,635245,6324355,4.0,7,9,5,14,10.0,3.6,6.4,108,66.6,Diversified,54.1,50.7,0.135879,1,0,0,0,0,0,0,0,0,0.0,12375,Panic during market crashes,0,0,Mobile App,0,4.0,96.0,4.94,7.84
INV0369,31,Female,Tier 1,3L-6L,Salaried-Private,Post-Graduate,Groww,4,6,Moderate,5932,309878,1,165155,144723,249527,0,0,0,689920,0,0,1249325,1249325,24.8,4,5,3,8,6.5,1.8,4.7,30,74.1,Diversified,45.6,73.9,0.214443,1,1,0,1,0,1,1,0,1,5.0,2020,Panic during market crashes,1,120,Mobile App,1,24.8,75.2,0.65,4.6
INV0370,25,Female,Tier 1,6L-10L,Self-Employed,Graduate,Upstox,2,4,Moderate,8300,281485,0,173616,107869,0,0,153235,0,837789,0,0,1119274,1272509,22.1,4,7,8,15,10.0,1.9,8.1,62,82.2,Diversified,41.0,69.5,0.204823,1,1,0,0,0,1,0,0,1,2.5,11953,Panic during market crashes,1,151,Web,0,22.1,77.9,4.25,6.66
INV0371,26,Male,Tier 3,10L-20L,Self-Employed,12th Pass,Groww,8,6,Aggressive,29650,2976036,1,1288615,1687421,0,0,238243,0,0,0,0,2976036,3214279,92.6,3,5,12,17,10.0,1.9,8.1,37,72.9,Diversified,60.1,62.6,0.175079,1,1,0,1,0,1,0,0,1,4.0,0,Panic during market crashes,1,295,Mobile App,1,92.6,7.4,0.0,5.83
INV0372,22,Male,Tier 1,3L-6L,Freelancer,10th Pass,Upstox,5,3,Conservative,3966,406763,0,91018,315745,0,0,274043,13192,165406,0,0,585361,859404,47.3,5,5,3,8,6.5,1.7,4.8,31,78.0,Diversified,69.6,69.2,0.200235,1,1,0,0,0,0,0,0,0,0.0,0,Panic during market crashes,0,0,Mobile App,0,47.3,52.7,0.0,6.68
INV0373,26,Male,Tier 3,3L-6L,Self-Employed,12th Pass,Groww,5,5,Moderate,5706,459664,1,178673,280991,0,0,0,0,395656,0,0,855320,855320,53.7,3,4,7,11,7.5,2.6,4.9,30,68.3,Diversified,59.1,65.4,0.185939,1,1,1,0,1,1,0,0,1,6.0,3323,Don't know if I'm really diversified,1,87,Mobile App,1,53.7,46.3,0.72,4.02
INV0374,45,Male,Tier 2,20L-50L,Salaried-Private,Graduate,Upstox,3,6,Moderate,33274,2367531,0,602758,1764773,1068486,0,181617,0,0,0,0,3436017,3617634,65.4,4,6,8,14,10.0,1.0,9.0,33,76.1,Diversified,64.5,76.6,0.323198,1,1,0,1,0,1,1,0,1,5.0,6373,Panic during market crashes,0,0,WhatsApp Bot,0,65.4,34.6,0.27,6.1
INV0375,25,Male,Tier 1,6L-10L,Self-Employed,12th Pass,Angel One,1,3,Conservative,13711,320691,1,104945,215746,0,40000,0,0,1188042,0,0,1548733,1548733,20.7,4,5,2,7,6.0,1.6,4.4,48,78.1,Diversified,69.6,65.9,0.199528,1,1,0,0,0,0,0,0,1,1.0,0,Panic during market crashes,0,0,Mobile App,1,20.7,79.3,0.0,5.89
INV0376,34,Male,Tier 3,6L-10L,Salaried-Private,Graduate,Angel One,3,5,Moderate,11005,422364,0,113345,309019,328726,0,310568,0,0,0,0,751090,1061658,39.8,4,9,5,14,10.0,2.6,7.4,80,80.8,Diversified,69.2,59.0,0.14267,1,0,0,1,0,0,0,0,0,1.5,468,Can't track all investments in one place,0,0,Mobile App,0,39.8,60.2,0.11,6.76
INV0377,51,Male,Tier 2,10L-20L,Salaried-Private,Graduate,Angel One,4,9,Moderate,19147,1119887,0,540835,579052,624710,0,121535,0,2444791,300000,3956395,4489388,8567318,13.1,7,9,7,16,10.0,3.2,6.8,105,66.0,Diversified,45.6,61.2,0.164001,1,1,1,1,0,1,0,0,0,4.5,0,Don't know if I'm really diversified,1,371,Mobile App,1,13.1,86.9,0.0,6.4
INV0378,23,Male,Tier 2,3L-6L,Student,Post-Graduate,Groww,6,9,Aggressive,7279,304764,0,147677,157087,0,0,164351,76029,175170,135000,0,690963,855314,35.6,6,2,17,19,10.0,3.5,6.5,15,59.8,Diversified,52.2,61.9,0.168944,0,1,1,1,0,1,1,0,0,5.5,1326,Panic during market crashes,0,0,Mobile App,1,35.6,64.4,0.44,5.65
INV0379,50,Male,Tier 1,6L-10L,Salaried-Private,Graduate,Groww,4,5,Aggressive,12088,548389,0,284286,264103,326243,160000,215073,0,772218,0,0,1806850,2021923,27.1,6,4,17,21,10.0,4.2,5.8,18,58.8,Diversified,43.0,55.3,0.144102,0,0,0,0,1,0,1,0,0,3.0,3998,Panic during market crashes,1,205,Mobile App,1,27.1,72.9,0.73,6.28
INV0380,33,Male,Tier 2,6L-10L,Business Owner,Post-Graduate,Upstox,3,7,Aggressive,13549,587773,0,334309,253464,0,120000,0,0,0,0,0,707773,707773,83.0,3,7,5,12,9.5,2.2,7.3,67,60.2,Diversified,41.7,82.9,0.276205,0,1,1,1,1,1,0,0,1,7.5,0,Don't know if I'm really diversified,1,192,Mobile App,0,83.0,17.0,0.0,4.33
INV0381,27,Male,Tier 1,6L-10L,Business Owner,Graduate,Zerodha,2,5,Moderate,9056,191686,0,86182,105504,0,80000,426884,0,0,0,0,271686,698570,27.4,4,9,5,14,10.0,2.7,7.3,81,66.1,Diversified,58.5,67.3,0.178206,1,1,0,0,1,1,0,0,0,3.5,12281,Can't track all investments in one place,1,170,Mobile App,0,27.4,72.6,6.41,6.03
INV0382,45,Male,Tier 1,20L-50L,Business Owner,12th Pass,Zerodha,2,2,Aggressive,29195,1553899,0,689277,864622,0,0,254976,68529,4714555,0,0,6336983,6591959,23.6,5,3,17,20,10.0,3.0,7.0,28,69.0,Diversified,50.8,64.1,0.178148,1,1,0,0,0,0,0,0,0,0.0,0,Don't know if I'm really diversified,0,0,Mobile App,0,23.6,76.4,0.0,7.45
INV0383,43,Male,Tier 3,10L-20L,Freelancer,Post-Graduate,Groww,2,5,Conservative,22589,504890,0,221128,283762,0,0,494283,0,808278,0,5914645,1313168,7722096,6.5,5,3,4,7,5.0,1.0,4.0,22,83.0,Diversified,50.2,81.8,0.303069,1,1,0,1,1,1,0,0,0,5.0,38331,Can't track all investments in one place,0,0,Web,0,6.5,93.5,7.59,4.65
INV0384,53,Male,Tier 1,20L-50L,Salaried-Private,Post-Graduate,Groww,4,8,Moderate,41412,2473591,0,584999,1888592,1468744,0,157931,39107,0,700000,0,4681442,4839373,51.1,6,8,9,17,10.0,2.6,7.4,88,62.5,Diversified,65.5,67.4,0.251289,0,1,1,1,0,0,1,0,0,4.0,23589,Don't know if I'm really diversified,0,0,Mobile App,1,51.1,48.9,0.95,6.49
INV0385,47,Female,Tier 2,3L-6L,Salaried-Private,Post-Graduate,Groww,1,5,Moderate,6939,149995,0,57845,92150,59792,0,0,0,0,0,0,209787,209787,71.5,3,6,7,13,9.5,2.5,7.0,61,79.1,Diversified,60.7,57.0,0.164783,1,1,0,0,0,0,0,0,0,0.0,112859,No idea what will happen if a stock falls,1,192,Mobile App,0,71.5,28.5,75.24,6.85
INV0386,49,Male,Tier 1,10L-20L,Self-Employed,10th Pass,5paisa,5,6,Aggressive,21560,1998085,0,657419,1340666,0,0,0,71017,0,0,0,2069102,2069102,96.6,3,5,11,16,10.0,1.2,8.8,36,80.4,Diversified,69.2,61.5,0.187748,1,1,1,1,0,1,0,0,1,5.5,69460,Panic during market crashes,0,0,Mobile App,1,96.6,3.4,3.48,5.56
INV0387,33,Male,Tier 3,<3L,Salaried-Private,Graduate,Groww,6,8,Aggressive,3153,264446,0,128645,135801,167242,0,0,0,0,0,0,431688,431688,61.3,3,4,15,19,10.0,2.1,7.9,28,74.9,Diversified,52.6,69.6,0.195958,1,1,1,1,0,1,0,1,1,7.0,0,Can't track all investments in one place,1,0,Mobile App,0,61.3,38.7,0.0,4.72
INV0388,30,Male,Tier 1,3L-6L,Self-Employed,Graduate,Zerodha,6,8,Moderate,3564,500951,0,207571,293380,0,0,480075,0,0,135000,0,635951,1116026,44.9,4,9,11,20,10.0,4.3,5.7,104,63.2,Diversified,61.2,44.0,0.100394,0,0,1,1,1,1,1,1,0,9.0,17829,Don't know if I'm really diversified,1,116,Mobile App,0,44.9,55.1,3.56,3.54
INV0389,47,Male,Tier 3,10L-20L,Self-Employed,12th Pass,Groww,3,3,Conservative,32386,1746203,0,852328,893875,0,225000,450572,0,1769511,0,14553571,3740714,18744857,9.3,6,4,4,8,6.0,3.1,2.9,25,57.1,Diversified,52.7,70.7,0.205269,0,1,0,0,0,0,1,0,0,1.0,32868,Don't know if I'm really diversified,1,362,Mobile App,1,9.3,90.7,1.88,5.96
INV0390,49,Male,Tier 2,50L+,Self-Employed,12th Pass,Upstox,6,5,Moderate,86304,6301096,0,1720148,4580948,0,0,156487,0,13753366,0,5568101,20054462,25779050,24.4,5,5,11,16,10.0,1.0,9.0,42,68.8,Diversified,70.0,76.6,0.335919,1,1,1,0,0,1,1,0,0,4.0,24480,Don't know if I'm really diversified,0,0,Mobile App,0,24.4,75.6,0.39,6.75
INV0391,61,Female,Tier 1,3L-6L,Retired,Graduate,Zerodha,5,7,Moderate,7046,296643,1,127724,168919,0,0,0,0,0,112500,7626009,409143,8035152,3.7,4,8,5,13,10.0,1.3,8.7,80,80.7,Diversified,56.7,69.7,0.222345,1,1,1,1,0,1,1,0,1,6.5,20326,Don't know if I'm really diversified,0,0,Mobile App,1,3.7,96.3,6.85,5.47
INV0392,37,Female,Tier 1,6L-10L,Salaried-Private,Graduate,5paisa,4,6,Moderate,9491,590973,0,197892,393081,394940,0,0,0,0,0,0,985913,985913,59.9,3,6,6,12,9.0,2.1,6.9,47,71.0,Diversified,64.6,75.1,0.226992,1,1,0,1,1,1,0,0,0,5.0,27675,Don't know if I'm really diversified,1,368,Web,0,59.9,40.1,4.68,5.06
INV0393,35,Female,Tier 1,10L-20L,Salaried-Private,Graduate,5paisa,2,5,Aggressive,23694,1051160,0,409704,641456,404574,150000,0,0,0,0,0,1605734,1605734,65.5,4,6,17,23,10.0,4.0,6.0,46,63.3,Diversified,59.6,50.7,0.123784,0,0,0,0,0,0,0,0,0,0.0,0,Can't track all investments in one place,1,356,Mobile App,0,65.5,34.5,0.0,6.8
INV0394,48,Male,Tier 2,6L-10L,Salaried-Private,Graduate,Zerodha,2,7,Conservative,8091,164393,0,0,164393,188906,0,62464,0,468722,0,0,822021,884485,18.6,5,8,0,8,8.0,3.4,4.6,83,74.7,Diversified,55.1,81.5,0.331022,1,1,1,1,1,1,0,0,0,6.5,6546,Don't know if I'm really diversified,0,0,Mobile App,0,18.6,81.4,3.98,4.34
INV0395,35,Male,Tier 1,6L-10L,Freelancer,Post-Graduate,5paisa,2,7,Aggressive,13356,646649,0,298077,348572,0,0,467499,0,1565355,0,0,2212004,2679503,24.1,4,4,13,17,10.0,2.4,7.6,36,83.6,Diversified,51.0,56.2,0.144909,1,0,1,1,1,1,0,0,1,7.5,22855,Lost money following social media tips,1,353,WhatsApp Bot,0,24.1,75.9,3.53,4.73
INV0396,57,Male,Tier 3,20L-50L,Retired,12th Pass,HDFC Securities,5,5,Moderate,40995,3517870,1,1040331,2477539,0,0,280200,51257,6392423,0,0,9961550,10241750,34.3,5,4,11,15,9.5,3.0,6.5,45,66.2,Diversified,67.3,68.0,0.190462,1,1,0,0,0,1,1,0,1,3.5,7303,No idea what will happen if a stock falls,0,0,Web,1,34.3,65.7,0.21,6.05
INV0397,52,Male,Tier 2,10L-20L,Salaried-Private,Graduate,Angel One,3,5,Moderate,22160,617987,0,299443,318544,459136,0,54547,0,0,0,12648731,1077123,13780401,4.5,5,7,11,18,10.0,3.4,6.6,63,73.0,Diversified,50.5,49.5,0.115027,1,0,0,0,0,0,1,0,0,1.0,0,Can't track all investments in one place,1,304,Mobile App,1,4.5,95.5,0.0,6.96
INV0398,37,Female,Tier 1,3L-6L,Salaried-Private,Post-Graduate,Angel One,2,5,Conservative,7046,95090,0,40087,55003,95838,0,125406,0,187673,0,0,378601,504007,18.9,5,6,3,9,7.5,1.9,5.6,56,64.4,Diversified,56.8,71.5,0.247447,0,1,0,0,1,1,0,0,0,3.5,25889,No idea what will happen if a stock falls,1,132,Mobile App,0,18.9,81.1,27.23,5.74
INV0399,47,Male,Tier 2,6L-10L,Self-Employed,Graduate,Groww,6,6,Moderate,8302,623735,0,142475,481260,0,240000,0,0,920731,0,0,1784466,1784466,35.0,4,4,10,14,9.0,1.8,7.2,23,81.0,Diversified,69.1,76.0,0.222457,1,1,0,1,1,1,0,0,0,5.0,0,Lost money following social media tips,0,0,Mobile App,0,35.0,65.0,0.0,5.47
INV0400,47,Male,Tier 2,20L-50L,Self-Employed,Post-Graduate,Zerodha,7,8,Conservative,37299,4934251,1,2000130,2934121,0,0,91377,0,3905311,0,8976940,8839562,17907879,27.6,5,7,5,12,9.5,2.9,6.6,49,58.1,Diversified,55.9,69.7,0.200827,0,1,1,1,0,1,0,1,1,7.0,34619,Can't track all investments in one place,1,841,Mobile App,1,27.6,72.4,0.7,4.86
INV0401,26,Male,Tier 1,6L-10L,Salaried-Private,Post-Graduate,Groww,2,5,Aggressive,13371,696858,0,409514,287344,224214,0,0,0,735379,0,0,1656451,1656451,42.1,4,2,15,17,9.5,2.7,6.8,15,69.1,Diversified,42.2,73.2,0.209836,1,1,0,0,1,0,0,0,0,2.0,508,Panic during market crashes,1,232,Mobile App,0,42.1,57.9,0.07,6.38
INV0402,55,Male,Tier 1,<3L,Salaried-Private,Graduate,Groww,5,7,Aggressive,4573,315694,0,171329,144365,143765,0,221945,0,74278,0,0,533737,755682,41.8,5,5,16,21,10.0,3.8,6.2,39,64.6,Diversified,50.9,55.7,0.134738,0,0,1,1,0,0,0,0,0,3.0,10783,Can't track all investments in one place,0,0,Mobile App,1,41.8,58.2,3.42,6.12
INV0403,39,Male,Tier 1,20L-50L,Salaried-Private,Post-Graduate,HDFC Securities,2,5,Moderate,43446,1432065,1,756466,675599,675448,0,156966,0,0,350000,11086251,2457513,13700730,10.5,6,5,8,13,9.0,3.8,5.2,40,67.2,Diversified,48.2,43.5,0.11226,1,0,1,0,1,1,0,0,1,6.0,15817,No idea what will happen if a stock falls,1,597,Web,1,10.5,89.5,1.1,5.02
INV0404,50,Male,Tier 2,<3L,Salaried-Private,Graduate,Zerodha,4,5,Conservative,3443,186567,1,58124,128443,108309,0,0,85483,70434,0,0,450793,450793,41.4,5,8,5,13,10.0,3.8,6.2,50,65.4,Diversified,62.9,50.8,0.128445,1,0,0,1,0,0,0,0,1,2.5,29642,Don't know if I'm really diversified,0,0,Mobile App,1,41.4,58.6,15.89,6.3
INV0405,34,Male,Tier 2,10L-20L,Self-Employed,Graduate,Angel One,2,6,Aggressive,21411,687579,1,260150,427429,0,0,483500,0,1479915,150000,0,2317494,2800994,24.5,5,2,12,14,8.0,1.3,6.7,15,65.3,Diversified,50.3,77.2,0.405564,1,1,0,1,1,0,0,0,1,4.5,0,Panic during market crashes,1,223,Mobile App,1,24.5,75.5,0.0,5.77
INV0406,54,Female,Tier 2,3L-6L,Self-Employed,Post-Graduate,Angel One,2,7,Moderate,8913,208595,0,96352,112243,0,45000,322747,0,0,0,0,253595,576342,36.2,4,4,11,15,9.5,3.3,6.2,15,62.3,Diversified,57.3,63.4,0.171203,0,1,1,1,1,1,0,0,0,6.5,4515,Lost money following social media tips,1,124,Web,0,36.2,63.8,2.16,4.6
INV0407,36,Female,Tier 3,20L-50L,Salaried-Private,10th Pass,5paisa,5,4,Conservative,25343,1169223,1,463208,706015,1914109,0,199942,0,0,0,0,3083332,3283274,35.6,4,5,3,8,6.5,2.3,4.2,50,58.9,Diversified,56.4,76.3,0.262013,0,1,0,0,0,1,0,0,1,2.5,20009,No idea what will happen if a stock falls,1,833,Mobile App,1,35.6,64.4,1.71,5.3
INV0408,22,Male,Tier 3,3L-6L,Salaried-Private,Post-Graduate,HDFC Securities,4,6,Moderate,6141,268336,1,95603,172733,214211,0,0,0,0,0,0,482547,482547,55.6,3,8,8,16,10.0,3.4,6.6,88,75.3,Diversified,65.6,45.2,0.10854,1,0,1,1,1,0,0,0,1,6.0,345,Can't track all investments in one place,1,71,Mobile App,1,55.6,44.4,0.13,4.61
INV0409,55,Male,Tier 2,6L-10L,Student,Graduate,Groww,2,4,Aggressive,7123,108140,0,36059,72081,0,0,428459,66266,717340,0,0,891746,1320205,8.2,5,4,11,15,9.5,1.0,8.5,42,72.3,Diversified,65.3,76.8,0.367782,1,1,0,0,0,1,0,0,0,1.5,0,Don't know if I'm really diversified,1,209,Web,0,8.2,91.8,0.0,7.45
INV0410,26,Male,Tier 3,<3L,Salaried-Govt,Graduate,Groww,1,5,Conservative,1120,10291,1,3196,7095,21457,0,205950,0,136906,10000,0,178654,384604,2.7,6,8,2,10,9.0,2.5,6.5,75,66.2,Diversified,55.1,66.1,0.175885,1,1,0,0,1,0,0,0,1,3.0,0,Panic during market crashes,0,0,Web,1,2.7,97.3,0.0,6.52
