investor_id,trade_date,trade_type,asset_class,instrument_name,trade_amount_inr,decision_basis,market_event_flag,market_event_name,loss_occurred,loss_amount_inr,checked_risk_before_trade,post_trade_regret_score,age,gender,city_tier,income_bracket,occupation,education,primary_platform,years_investing,financial_literacy_score,self_reported_risk_appetite,total_portfolio_value_inr,monthly_savings_inr,has_aa_consent,risk_awareness_score_out_of_10,knows_what_var_is,checks_portfolio_correlation,checks_sector_concentration,uses_stop_loss,simulates_before_trading,would_use_parakh_simulator,willingness_to_pay_monthly_inr,main_pain_point,preferred_channel,evt_date,evt_name,evt_type,evt_sectors_impacted,evt_avg_portfolio_impact_pct,evt_pct_sold_at_loss,evt_avg_loss_per_investor_inr,evt_panic_sell_rate_pct,evt_risk_checked_before_sell_pct,evt_sentiment,loss_pct_of_trade,uninformed_trade_flag,high_risk_trade_flag
INV0138,2024-09-24,BUY,Direct Equity,Cipla,15974,Technical Analysis,1,Fed Rate Cut 50bps,0,0,0,4,46,Male,Tier 2,3L-6L,Self-Employed,Graduate,Angel One,5,6,Conservative,68172,3745,0,1.5,0,0,0,0,0,1,192,Don't know if I'm really diversified,Mobile App,2024-09-18,Fed Rate Cut 50bps,Global Macro,IT/Metals,-6.33,48.6,1842.0,46.8,17.6,Extreme Fear,0.0,0,0
INV0138,2024-10-06,BUY,Direct Equity,L&T,1048,FOMO,0,No Event,1,177,0,9,46,Male,Tier 2,3L-6L,Self-Employed,Graduate,Angel One,5,6,Conservative,68172,3745,0,1.5,0,0,0,0,0,1,192,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,16.89,1,1
INV0138,2024-11-25,BUY,Direct Equity,Bajaj Finserv,4998,Social Media Tip,0,No Event,0,0,0,4,46,Male,Tier 2,3L-6L,Self-Employed,Graduate,Angel One,5,6,Conservative,68172,3745,0,1.5,0,0,0,0,0,1,192,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0138,2024-12-02,SELL,Mutual Fund,Axis Bluechip Fund,18294,Social Media Tip,0,No Event,1,7797,0,9,46,Male,Tier 2,3L-6L,Self-Employed,Graduate,Angel One,5,6,Conservative,68172,3745,0,1.5,0,0,0,0,0,1,192,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,42.62,1,1
INV0138,2024-12-16,BUY,Direct Equity,Paytm,48413,News/Media,0,No Event,1,13904,0,9,46,Male,Tier 2,3L-6L,Self-Employed,Graduate,Angel One,5,6,Conservative,68172,3745,0,1.5,0,0,0,0,0,1,192,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,28.72,0,0
INV0138,2025-01-01,BUY,Direct Equity,M&M,10226,Broker Recommendation,0,No Event,0,0,0,5,46,Male,Tier 2,3L-6L,Self-Employed,Graduate,Angel One,5,6,Conservative,68172,3745,0,1.5,0,0,0,0,0,1,192,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0138,2025-01-14,SELL,Mutual Fund,Kotak Flexi Cap,8127,News/Media,0,No Event,0,0,0,2,46,Male,Tier 2,3L-6L,Self-Employed,Graduate,Angel One,5,6,Conservative,68172,3745,0,1.5,0,0,0,0,0,1,192,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0138,2025-01-20,SELL,Direct Equity,Zomato,24561,News/Media,0,No Event,1,2024,0,6,46,Male,Tier 2,3L-6L,Self-Employed,Graduate,Angel One,5,6,Conservative,68172,3745,0,1.5,0,0,0,0,0,1,192,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,8.24,0,0
INV0138,2025-03-31,BUY,Direct Equity,Reliance Industries,42935,News/Media,1,Trump Tariff Shock,0,0,0,3,46,Male,Tier 2,3L-6L,Self-Employed,Graduate,Angel One,5,6,Conservative,68172,3745,0,1.5,0,0,0,0,0,1,192,Don't know if I'm really diversified,Mobile App,2025-04-07,Trump Tariff Shock,Global Macro,IT/Export,-3.49,41.4,1803.0,51.8,6.2,Fear,0.0,0,0
INV0138,2025-05-02,BUY,Direct Equity,Reliance Industries,4006,Social Media Tip,0,No Event,0,0,0,5,46,Male,Tier 2,3L-6L,Self-Employed,Graduate,Angel One,5,6,Conservative,68172,3745,0,1.5,0,0,0,0,0,1,192,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0138,2025-05-15,BUY,Direct Equity,Hero MotoCorp,21517,Broker Recommendation,0,No Event,0,0,0,1,46,Male,Tier 2,3L-6L,Self-Employed,Graduate,Angel One,5,6,Conservative,68172,3745,0,1.5,0,0,0,0,0,1,192,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0138,2025-05-31,SELL,Direct Equity,Bajaj Finance,14618,Astrology/Gut,0,No Event,0,0,0,4,46,Male,Tier 2,3L-6L,Self-Employed,Graduate,Angel One,5,6,Conservative,68172,3745,0,1.5,0,0,0,0,0,1,192,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0139,2024-01-21,BUY,Direct Equity,Power Grid,16381,Technical Analysis,0,No Event,0,0,0,2,35,Male,Tier 2,50L+,Salaried-Private,10th Pass,Zerodha,1,3,Conservative,769264,73216,0,0.0,0,0,0,0,0,1,1385,Can't track all investments in one place,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0139,2024-04-02,BUY,Mutual Fund,Motilal Oswal Nasdaq 100,62027,Broker Recommendation,0,No Event,0,0,0,2,35,Male,Tier 2,50L+,Salaried-Private,10th Pass,Zerodha,1,3,Conservative,769264,73216,0,0.0,0,0,0,0,0,1,1385,Can't track all investments in one place,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0139,2024-05-10,BUY,Mutual Fund,Nippon India Multi Cap,17561,Social Media Tip,1,Election Exit Poll Shock,1,7297,0,7,35,Male,Tier 2,50L+,Salaried-Private,10th Pass,Zerodha,1,3,Conservative,769264,73216,0,0.0,0,0,0,0,0,1,1385,Can't track all investments in one place,Mobile App,2024-05-04,Election Exit Poll Shock,Domestic Political,All Sectors,-6.04,46.6,2087.0,32.6,19.3,Neutral,41.55,1,1
INV0139,2024-05-11,BUY,Direct Equity,ICICI Bank,19431,Broker Recommendation,1,Election Exit Poll Shock,0,0,0,4,35,Male,Tier 2,50L+,Salaried-Private,10th Pass,Zerodha,1,3,Conservative,769264,73216,0,0.0,0,0,0,0,0,1,1385,Can't track all investments in one place,Mobile App,2024-05-04,Election Exit Poll Shock,Domestic Political,All Sectors,-6.04,46.6,2087.0,32.6,19.3,Neutral,0.0,0,0
INV0139,2024-06-23,SELL,Mutual Fund,HDFC Sensex Index,3773,Broker Recommendation,0,No Event,1,627,0,7,35,Male,Tier 2,50L+,Salaried-Private,10th Pass,Zerodha,1,3,Conservative,769264,73216,0,0.0,0,0,0,0,0,1,1385,Can't track all investments in one place,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,16.62,0,0
INV0139,2024-06-28,BUY,Mutual Fund,HDFC Top 100,5044,Social Media Tip,0,No Event,1,1045,0,9,35,Male,Tier 2,50L+,Salaried-Private,10th Pass,Zerodha,1,3,Conservative,769264,73216,0,0.0,0,0,0,0,0,1,1385,Can't track all investments in one place,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,20.72,1,1
INV0139,2024-07-17,BUY,Direct Equity,Titan,32763,Social Media Tip,1,Budget 2024 STT Hike,1,10202,0,8,35,Male,Tier 2,50L+,Salaried-Private,10th Pass,Zerodha,1,3,Conservative,769264,73216,0,0.0,0,0,0,0,0,1,1385,Can't track all investments in one place,Mobile App,2024-07-23,Budget 2024 STT Hike,Regulatory,F&O,-12.57,47.7,1471.0,24.1,18.0,Neutral,31.14,1,1
INV0139,2024-07-19,SELL,Direct Equity,Paytm,4754,FOMO,1,Budget 2024 STT Hike,1,1331,0,6,35,Male,Tier 2,50L+,Salaried-Private,10th Pass,Zerodha,1,3,Conservative,769264,73216,0,0.0,0,0,0,0,0,1,1385,Can't track all investments in one place,Mobile App,2024-07-23,Budget 2024 STT Hike,Regulatory,F&O,-12.57,47.7,1471.0,24.1,18.0,Neutral,28.0,1,1
INV0139,2024-08-02,BUY,Direct Equity,Reliance Industries,1283,News/Media,0,No Event,1,273,0,6,35,Male,Tier 2,50L+,Salaried-Private,10th Pass,Zerodha,1,3,Conservative,769264,73216,0,0.0,0,0,0,0,0,1,1385,Can't track all investments in one place,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,21.28,0,0
INV0139,2024-08-27,SELL,Mutual Fund,HDFC Balanced Advantage,23684,News/Media,0,No Event,0,0,0,2,35,Male,Tier 2,50L+,Salaried-Private,10th Pass,Zerodha,1,3,Conservative,769264,73216,0,0.0,0,0,0,0,0,1,1385,Can't track all investments in one place,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0139,2024-10-11,SELL,Direct Equity,Titan,23879,News/Media,0,No Event,0,0,0,2,35,Male,Tier 2,50L+,Salaried-Private,10th Pass,Zerodha,1,3,Conservative,769264,73216,0,0.0,0,0,0,0,0,1,1385,Can't track all investments in one place,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0139,2024-10-14,BUY,Direct Equity,Tata Steel,12731,FOMO,0,No Event,0,0,0,3,35,Male,Tier 2,50L+,Salaried-Private,10th Pass,Zerodha,1,3,Conservative,769264,73216,0,0.0,0,0,0,0,0,1,1385,Can't track all investments in one place,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0139,2024-11-06,SELL,Direct Equity,Tech Mahindra,29725,Social Media Tip,0,No Event,1,7592,0,6,35,Male,Tier 2,50L+,Salaried-Private,10th Pass,Zerodha,1,3,Conservative,769264,73216,0,0.0,0,0,0,0,0,1,1385,Can't track all investments in one place,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,25.54,1,1
INV0139,2025-01-01,SELL,Direct Equity,Wipro,24207,Own Research,0,No Event,0,0,1,1,35,Male,Tier 2,50L+,Salaried-Private,10th Pass,Zerodha,1,3,Conservative,769264,73216,0,0.0,0,0,0,0,0,1,1385,Can't track all investments in one place,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0139,2025-01-06,SELL,Direct Equity,Infosys,5089,Broker Recommendation,0,No Event,1,1650,0,7,35,Male,Tier 2,50L+,Salaried-Private,10th Pass,Zerodha,1,3,Conservative,769264,73216,0,0.0,0,0,0,0,0,1,1385,Can't track all investments in one place,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,32.42,0,0
INV0139,2025-02-09,BUY,Direct Equity,Kotak Mahindra,23438,Broker Recommendation,0,No Event,0,0,0,3,35,Male,Tier 2,50L+,Salaried-Private,10th Pass,Zerodha,1,3,Conservative,769264,73216,0,0.0,0,0,0,0,0,1,1385,Can't track all investments in one place,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0139,2025-05-27,BUY,Direct Equity,Tata Steel,29199,Broker Recommendation,0,No Event,1,2102,0,8,35,Male,Tier 2,50L+,Salaried-Private,10th Pass,Zerodha,1,3,Conservative,769264,73216,0,0.0,0,0,0,0,0,1,1385,Can't track all investments in one place,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,7.2,0,0
INV0140,2024-01-06,BUY,Mutual Fund,SBI Small Cap,3492,Social Media Tip,0,No Event,1,1535,0,8,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,43.96,1,1
INV0140,2024-01-24,SELL,Direct Equity,Asian Paints,28594,News/Media,0,No Event,0,0,0,5,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0140,2024-01-26,BUY,Direct Equity,Tech Mahindra,13219,Social Media Tip,1,Budget Surprise LTCG Hike,0,0,0,5,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,2024-02-01,Budget Surprise LTCG Hike,Regulatory,All Sectors,-10.61,43.3,2301.0,35.1,20.4,Extreme Fear,0.0,1,1
INV0140,2024-02-23,SELL,Direct Equity,Bajaj Finance,52853,FOMO,0,No Event,1,20311,0,8,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,38.43,1,1
INV0140,2024-03-24,BUY,Mutual Fund,Nifty 50 Index Fund (UTI),13017,Social Media Tip,0,No Event,1,4566,0,9,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,35.08,1,1
INV0140,2024-07-18,BUY,Direct Equity,Bajaj Finserv,12174,Own Research,1,Budget 2024 STT Hike,0,0,0,4,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,2024-07-23,Budget 2024 STT Hike,Regulatory,F&O,-12.57,47.7,1471.0,24.1,18.0,Neutral,0.0,0,0
INV0140,2024-08-17,BUY,Direct Equity,HDFC Bank,1282,Broker Recommendation,0,No Event,1,561,0,9,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,43.76,0,0
INV0140,2024-08-21,SELL,Direct Equity,Coal India,18082,Broker Recommendation,0,No Event,0,0,0,4,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0140,2024-09-15,SELL,Mutual Fund,SBI Nifty IT ETF,30561,Social Media Tip,1,Fed Rate Cut 50bps,1,12649,0,9,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,2024-09-18,Fed Rate Cut 50bps,Global Macro,IT/Metals,-6.33,48.6,1842.0,46.8,17.6,Extreme Fear,41.39,1,1
INV0140,2024-10-07,BUY,Direct Equity,Wipro,15906,Social Media Tip,0,No Event,1,6514,0,7,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,40.95,1,1
INV0140,2024-10-07,BUY,Mutual Fund,SBI Bluechip,1232,Social Media Tip,0,No Event,1,380,0,8,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,30.84,1,1
INV0140,2024-10-11,SELL,Mutual Fund,Nippon Small Cap,1543,Broker Recommendation,0,No Event,0,0,0,1,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0140,2025-03-09,SELL,Direct Equity,ICICI Bank,38096,FOMO,0,No Event,1,10804,0,8,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,28.36,1,1
INV0140,2025-03-13,SELL,Direct Equity,LIC,102302,News/Media,0,No Event,0,0,0,3,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0140,2025-03-18,BUY,Mutual Fund,Nippon Small Cap,19056,Social Media Tip,0,No Event,0,0,0,2,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0140,2025-04-04,BUY,Mutual Fund,Axis Mid Cap,27448,Broker Recommendation,1,Trump Tariff Shock,1,6964,0,7,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,2025-04-07,Trump Tariff Shock,Global Macro,IT/Export,-3.49,41.4,1803.0,51.8,6.2,Fear,25.37,0,0
INV0140,2025-04-09,BUY,Direct Equity,Reliance Industries,18090,News/Media,1,Trump Tariff Shock,1,2071,0,6,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,2025-04-07,Trump Tariff Shock,Global Macro,IT/Export,-3.49,41.4,1803.0,51.8,6.2,Fear,11.45,0,0
INV0140,2025-05-22,SELL,Direct Equity,Maruti Suzuki,3569,Social Media Tip,0,No Event,1,432,0,9,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,12.1,1,1
INV0140,2025-06-13,BUY,Direct Equity,Infosys,4454,News/Media,0,No Event,1,969,0,9,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,21.76,0,0
INV0140,2025-06-14,BUY,Mutual Fund,Axis Small Cap,26963,Broker Recommendation,0,No Event,0,0,0,2,60,Male,Tier 2,50L+,Business Owner,Graduate,Groww,1,6,Conservative,1275617,75115,0,1.5,0,0,0,0,0,1,1545,Don't understand how macros affect my stocks,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0141,2024-06-17,BUY,Direct Equity,Bajaj Finserv,2435,News/Media,0,No Event,0,0,0,5,59,Male,Tier 3,10L-20L,Business Owner,Post-Graduate,Zerodha,1,5,Aggressive,547344,26143,0,1.5,0,0,1,0,0,1,305,Can't track all investments in one place,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0141,2024-09-12,BUY,Direct Equity,Wipro,7125,Broker Recommendation,1,Fed Rate Cut 50bps,1,1711,0,9,59,Male,Tier 3,10L-20L,Business Owner,Post-Graduate,Zerodha,1,5,Aggressive,547344,26143,0,1.5,0,0,1,0,0,1,305,Can't track all investments in one place,Web,2024-09-18,Fed Rate Cut 50bps,Global Macro,IT/Metals,-6.33,48.6,1842.0,46.8,17.6,Extreme Fear,24.01,0,0
INV0142,2024-01-25,SELL,Direct Equity,Avenue Supermarts,21007,FOMO,1,Budget Surprise LTCG Hike,1,2590,0,7,32,Male,Tier 1,10L-20L,Salaried-Govt,Post-Graduate,5paisa,3,4,Aggressive,1352863,18620,0,0.0,0,0,0,0,0,1,303,Lost money following social media tips,Mobile App,2024-02-01,Budget Surprise LTCG Hike,Regulatory,All Sectors,-10.61,43.3,2301.0,35.1,20.4,Extreme Fear,12.33,1,1
INV0142,2024-04-09,BUY,Direct Equity,TCS,5356,Broker Recommendation,0,No Event,0,0,0,3,32,Male,Tier 1,10L-20L,Salaried-Govt,Post-Graduate,5paisa,3,4,Aggressive,1352863,18620,0,0.0,0,0,0,0,0,1,303,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0142,2024-09-10,BUY,Direct Equity,Axis Bank,11354,Own Research,0,No Event,0,0,0,3,32,Male,Tier 1,10L-20L,Salaried-Govt,Post-Graduate,5paisa,3,4,Aggressive,1352863,18620,0,0.0,0,0,0,0,0,1,303,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0142,2024-11-14,SELL,Direct Equity,ICICI Bank,6914,Technical Analysis,0,No Event,0,0,0,2,32,Male,Tier 1,10L-20L,Salaried-Govt,Post-Graduate,5paisa,3,4,Aggressive,1352863,18620,0,0.0,0,0,0,0,0,1,303,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0142,2024-12-08,SELL,Direct Equity,NTPC,12855,FOMO,0,No Event,1,710,0,8,32,Male,Tier 1,10L-20L,Salaried-Govt,Post-Graduate,5paisa,3,4,Aggressive,1352863,18620,0,0.0,0,0,0,0,0,1,303,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,5.52,1,1
INV0142,2025-04-29,BUY,Direct Equity,L&T,16015,Social Media Tip,0,No Event,0,0,0,3,32,Male,Tier 1,10L-20L,Salaried-Govt,Post-Graduate,5paisa,3,4,Aggressive,1352863,18620,0,0.0,0,0,0,0,0,1,303,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0142,2025-05-06,SELL,Direct Equity,Dr Reddy's,1304,News/Media,0,No Event,0,0,0,2,32,Male,Tier 1,10L-20L,Salaried-Govt,Post-Graduate,5paisa,3,4,Aggressive,1352863,18620,0,0.0,0,0,0,0,0,1,303,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0143,2024-12-07,SELL,Direct Equity,Coal India,33732,Social Media Tip,0,No Event,0,0,0,4,39,Male,Tier 2,10L-20L,Self-Employed,12th Pass,Upstox,3,4,Moderate,524558,17290,0,4.0,1,0,1,1,0,1,243,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0143,2024-12-14,SELL,Direct Equity,HDFC Bank,13784,Own Research,0,No Event,0,0,1,2,39,Male,Tier 2,10L-20L,Self-Employed,12th Pass,Upstox,3,4,Moderate,524558,17290,0,4.0,1,0,1,1,0,1,243,Don't know if I'm really diversified,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0144,2024-03-03,BUY,Direct Equity,Infosys,28956,Broker Recommendation,0,No Event,1,7853,0,6,33,Male,Tier 2,10L-20L,Salaried-Private,Graduate,Zerodha,4,5,Aggressive,1494123,18636,0,5.0,1,1,0,0,0,0,0,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,27.12,0,0
INV0144,2024-05-07,SELL,Direct Equity,SBI,24230,Own Research,1,Election Exit Poll Shock,0,0,1,2,33,Male,Tier 2,10L-20L,Salaried-Private,Graduate,Zerodha,4,5,Aggressive,1494123,18636,0,5.0,1,1,0,0,0,0,0,Lost money following social media tips,Mobile App,2024-05-04,Election Exit Poll Shock,Domestic Political,All Sectors,-6.04,46.6,2087.0,32.6,19.3,Neutral,0.0,0,0
INV0144,2024-08-30,SELL,Direct Equity,ICICI Bank,18549,News/Media,0,No Event,0,0,0,5,33,Male,Tier 2,10L-20L,Salaried-Private,Graduate,Zerodha,4,5,Aggressive,1494123,18636,0,5.0,1,1,0,0,0,0,0,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,0,0
INV0144,2025-03-25,BUY,Direct Equity,Axis Bank,7928,Astrology/Gut,0,No Event,1,3069,0,6,33,Male,Tier 2,10L-20L,Salaried-Private,Graduate,Zerodha,4,5,Aggressive,1494123,18636,0,5.0,1,1,0,0,0,0,0,Lost money following social media tips,Mobile App,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,38.71,1,1
INV0144,2025-04-02,BUY,Direct Equity,Avenue Supermarts,8903,News/Media,1,Trump Tariff Shock,1,831,0,8,33,Male,Tier 2,10L-20L,Salaried-Private,Graduate,Zerodha,4,5,Aggressive,1494123,18636,0,5.0,1,1,0,0,0,0,0,Lost money following social media tips,Mobile App,2025-04-07,Trump Tariff Shock,Global Macro,IT/Export,-3.49,41.4,1803.0,51.8,6.2,Fear,9.33,0,0
INV0145,2024-01-11,BUY,Direct Equity,Divi's Labs,8616,Social Media Tip,0,No Event,0,0,0,4,33,Male,Tier 1,3L-6L,Salaried-Govt,Post-Graduate,Groww,2,4,Moderate,151701,7677,1,2.5,0,0,1,0,0,1,163,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,0.0,1,1
INV0145,2024-01-27,SELL,Mutual Fund,Axis Small Cap,33664,News/Media,1,Budget Surprise LTCG Hike,1,14812,0,8,33,Male,Tier 1,3L-6L,Salaried-Govt,Post-Graduate,Groww,2,4,Moderate,151701,7677,1,2.5,0,0,1,0,0,1,163,Don't know if I'm really diversified,Web,2024-02-01,Budget Surprise LTCG Hike,Regulatory,All Sectors,-10.61,43.3,2301.0,35.1,20.4,Extreme Fear,44.0,0,0
INV0145,2024-02-23,BUY,Direct Equity,Adani Ports,11792,FOMO,0,No Event,1,4805,0,7,33,Male,Tier 1,3L-6L,Salaried-Govt,Post-Graduate,Groww,2,4,Moderate,151701,7677,1,2.5,0,0,1,0,0,1,163,Don't know if I'm really diversified,Web,No Event,No Event,No Event,No Event,0.0,0.0,0.0,0.0,0.0,No Event,40.75,1,1
